Name,PC1,PC2
"(1'RS,2RS,3'S,5'R)-[5'-((tert-Butyldimethylsilanyl)oxy)-3'-fluoro-2'-methyle...",0.0368911645811868,0.0029335064321123726
"2(3H)-Furanone, dihydro-5-propyl-",0.0368899913485756,0.0029332239929296244
"Ether,1- propenyl propyl",0.03688846292427365,0.003188245573045082
Butyl trifluoroacetate,0.0368878112608823,0.002932699895111076
6-Iodo-1-octene,0.03688686434278314,0.002932472547048452
"(E)-3-methyl-2,4-pentadien-1-ol",0.03688250927336755,0.0031886849174238402
1-Deuterio-2-cyclohexenyl acetate,0.03687291958431638,0.0029291446470073364
Cyclopropylmethyl cyclopropane-1-carboxylate,0.03686755160582556,0.0029278733949123573
"2,2-dimethyl-1-nitropropane",0.03685850551733668,-0.0016421053402854546
"4-Cyclohexyl-5,5-dimethylcyclohexane-1,3-dione",0.03685564548123718,0.003190583928622247
N-[(5-Methyl-5-hexenyl)-2-oxy]pyridine-2(1H)-thione,0.03684939006286537,0.002923611047151036
"[3-Amino-1,2,2-trimethylcyclopentyl]methyl acetate",0.036847116107475736,0.002923081455340258
"(1R,2R)-2,3-Dibenzyloxy-1-[2-(1,3-dioxolan-2-yl)]ethylpropyl methanesulfanate",0.03684629186847829,0.0029228897136797695
"(1R,2R)-1,2-Dihydroxy-3-cyclohexene",0.03684515941090581,0.0031912899838828952
"(E)-1,3-Bis(1-hydroxycyclohexyl)propene",0.03684327654709829,0.0031914147609170673
"2-((1R,2S,5R)-Menthyl)tetrahydropyran",0.03683926378286483,0.0029212594612576526
"2-Methoxymethyl-5-trimethylstannylpyrrolo[1,2-c]pyrimidin-1(2H)-one",0.03683537433040261,0.002920360810336713
"Ethyl 4-oxo-5,5-dimethylhexanoate",0.03682210838091137,0.0029173143019726403
"5.18 Pyrazine<2,5-dimethyl->",0.03682207690180361,0.003192779132789573
5-Cyclohexyl-2-pyrrolidinone,-0.036821391708396926,0.0060212930933637
"5-hydroxy-1-deutero-1,2-pentadiene",0.036818806465449556,0.002916560387037106
"Furan, 2,3-dihydro-4-methyl-",0.03681433158508684,0.002915541368959086
"1,3-Propanediol, 2-methyl-2-propyl-, dicarbamate",0.03680448103763665,0.0029133090187685624
"3,3a,4,5,6,6a-hexahydro-3a-methoxy-4-methyl-3-(4-nitrophenyl)pyrrolo[2,3-d]-...",0.03680305684182713,0.0029129874753146164
(E)-2-(But-2-enyloxy)-N-methoxy-N-methylacetamide,0.03678232583012582,0.0029083405205797136
"(3S,4R)-3,4-Dihydroxy-5-cyano-1-pentene",0.036780467773215295,0.003195254791862452
"(7Z,11Z)-Hexadecadienal",0.03678025847481115,0.002907880471566716
Ethyl amino(phenyl)acetate,0.036767525259807116,0.003195974273564572
3-Methoxy-2-propenal,0.03676243636820439,0.0029039387925326055
"Ethanamine, 2-(methylseleno)-",0.03672170418309575,0.0031983462990610445
1-Acetoxymethyloxyundec-10-ene,0.036708140038364374,0.002892180685262388
"Cyclohexanone, 3-methyl-",0.036700124802364356,0.0028904746817979728
"Benzene, [(cyclohexyloxy)methyl]-",0.036692345294290135,0.0028888257335090983
Dec-1-en-4-ol,0.03669183724537435,0.0028887182798304073
"2-oxa-4-methylene-6-(methylethenylcarbonyloxy)-8-acetoxy-8,12-dimethyl-9,13-...",0.036681040662793186,0.0028864414118586236
"1,2-Benzenediol, o-(4-methoxybezoyl)-o'-(5-chlorovaleryl)-",0.03666028371918114,0.0028820987317244584
1-Chlorooct-2-yl acetate,0.0366534589968398,0.0028806805654273543
1-METHOXYBICYCLO(3.2.1)OCTANE,0.0366443006275315,0.003201802081898823
"2-(1-Propenyl)-2-n-butyl-1,3-oxathiane",0.03662659182153631,0.002875142198064307
"(1S,6R)-6-Methyl-3-isopropyl-5-oxocyclohex-3-enecarbonitrile",0.03662359156891256,0.0032026224732163468
"2,3-Dimethyl-2,3-butanediol cyclic carbonate",0.036607760621670274,0.0028713010975937887
"[1R*,5S*]-1-(Phenylsulfonyl)-2-oxo-3-oxabicyclo[3.1.0]hexane",0.036601731279753684,0.002870078089173913
p-Methylhydrocinnamic acid,0.03656642589485946,0.0028629803324793056
Methyl 2-Butenyl Ether,0.036565085522091784,0.002862712945710371
"(E,Z)-6-Phenyl-5,11-didecadienal",0.036556339616197295,0.0028609718729972807
"(1R*,2R*)-Dimethylcyclopentan-1-ol",0.036541406568286,0.002858013379298594
"5-Decen-1-ol, acetate, (E)-",0.03654109260326487,0.0028579513675543854
Bicyclo[2.2.2]oct-5-en-2-one,0.03653148586477776,0.0028560576485464756
[(E)-1-butyl-2-hex-2-enylidene]cyanamide,0.036517749738147656,0.002853362264065653
"(R)-2-[3,3,3-D3]methylpropanoic acid",0.03650283866512628,0.002850452359544807
"Cyclopentasiloxane, decamethyl-",0.036500685976901336,-0.005416138653717933
Bis(4-methylpiperazin-1-yl)methane,0.03647534282180545,0.00320742199740392
"1,2,4-Triazin-3-amine, 5,6-dimethyl-",0.03646330452874915,0.0032077385233369856
"1-O-Acetyl-2-azido-2,3,6-trideoxy-.alpha.-DL-ribo-hexopyranose",0.03645297143429108,0.0028408362187343807
methyl monoterpenyl succinate,0.036446211962866557,0.0028395458559314374
"3,5-Dimethylbutyrolactone",0.03644516412293385,0.0028393460968737013
(-)-Lavandulol,0.03639600166101037,0.0028300527986138847
(Z)-4-aminocrotonic acid,0.03638905000797417,0.002828750794784658
1-(1-Ethoxyethoxy)-5-pentanol,0.036367785889183685,0.0028247859536379843
"2-[(E)-Buta-1,3-dienylmethyl]cyclohexylmethyl acrylate",0.036354044077373006,0.0028222376533607596
"Dimethyl 1,3,3-trimethylcyclobutan-1-ol-2,4-dicarboxylate",0.036260670752448564,0.002805193936878437
"2,6-DIHYDROXYBENZOIC ACID 3TMS",0.036209882110673594,0.0027961071882217445
4-Isopropyloxazolidin-2-one,0.036196361391103216,0.002793708395893421
1-Methyl-4-[(2-phenylpropenyl)sulfinyl]benzene,-0.036174048541478786,-0.00966232787247747
p-Cresol,0.03614022899643794,-0.010843034887058043
Cyanopyrazine,0.03608476772702197,0.003213530045336489
"1-Propene, 2-methyl-",0.03605889506257851,0.0032136855823690774
(S)-4-Aminobenzyl methyl sulfide,0.03605869114136899,0.0027697268069958973
"1-Cyano-2,6-dimethyl-1,5-heptadien-3-ol",0.03599769496489695,0.002759337760710412
"Trisulfide, dimethyl",0.03595633571134971,0.0032140608403763847
"7-Methoxy-2,3-bis(methoxycarbonyl)-1-(2-chloro-4-pyridyl)-6-(cyclopentyloxy)...",0.03592096461771233,0.0027464535004935176
"4,5-Dimethylocta-1,7-diene-4,5-diol",0.03586286081631224,0.0027368242983349736
"2-Methoxy-6-phenyl-6,6a,7,8-tetrahydro-9aH-furo[3,2-c]quinoline isomer",-0.035852750199276875,0.011328590237828274
"(5,5-Dimethyl-1,3-dioxan-2-yl)-phenylmethanol",0.03574257228098779,0.0027172088897502358
"trans-2,4-Bis(tert-butyldimethylsilyl)-1,3-dithietan-1,1,3,3-tetraoxide",0.03571976127416179,0.0027135345382413804
O-Isopropyl(Z)-S-4-Phenylbut-3-enyl Dithiocarbonate,0.03571880377125559,0.002713380607929075
"3-Acetyl-2-methyl-9b-(1-naphthyl)-3aH-benzo[e]cyclohexa[1,2-b]furan",0.035686025061531845,-0.008027911848764687
1-Pentene,-0.035675801846315254,-0.011792826230653513
rac-r-3-Acetoxy-1-(4-methoxybenzyl)-C-5-(2-thiazolyl)-2-pyrrolidinone,0.03556339046454745,0.0026887018828036426
Benzyl alcohol,0.03555258633055813,-0.010992454155997132
"4-Methyl-9-oxo-8-oxa-3,5-nonanothiazole-3-ium bromide",0.035522977032087164,0.0026823784790634114
"Bis(3,4-dimethoxycinnamoyl)-L-tartaric acid",0.03549797436015319,0.0032118861489676713
t-Butyl .alpha.-Cyano-.alpha.-(formylamido)-.beta.-(p-methylphenyl)propanoate,0.03531268424042622,0.002650034179219031
1-AZIDO-1-PHENYLETHYLENE,0.03526692983452945,0.002643112031123527
"(trans)-1,2,5-heptatriene",0.03522935629430276,0.002637456145478506
"N,N-diethyl-2-(2-(2-phenylethylcarbonyl)phenoxy)ethamine",0.035068992449739274,0.0026135906424274904
4-(4-Nitrophenylazo)-N-ethyl-N-[2-(methacryloyloxy)ethyl]aniline,0.03496557899036108,0.0025984204918274283
t-Butyl .alpha.-(Dibromomethylidenamino)-.alpha.-cyano-.beta.-phenylpropanoate,0.03488974423690965,0.002587397817676213
1-Decanol,0.03484331293624456,0.015184508740988213
1-Cyano-2-methylbuten-3-one,0.034645420695969945,-0.003755613984495675
(S)-3-tert-Butylperoxy-1-cyclohexene,0.03456934372564509,0.002541688712293176
"Ethanone, 1-(2,4-dimethylphenyl)-",0.03433962784745009,-0.01260051055219918
2-Acetylthiazole,0.034068951161508675,-0.010391084466310225
"4-Allyl-5,5-dimethylcyclohexane-1,3-dione",0.03388230051161201,0.002447563130124312
"Ethanone, 1,1'-(1,4-phenylene)bis-",0.03387381872390955,-0.014685679370466515
"Propanoic acid, decyl ester",0.033614714290210394,-0.0070892279505445546
"Hexadecanoic acid, ethyl ester",0.03358056170085089,-0.01783472141011696
Phenol,0.03357954578240969,-0.01376146739619217
Benzoic acid,0.03307370776777905,-0.014569531496138257
3-(Hydroxymethyl)-1-phenyl-1-heptadecyn-3-ol,0.032832811599971826,0.0076601602860677555
"Cyclooctasiloxane, hexadecamethyl-",0.032409306848087224,-0.020761822242576736
Didehydro-7-[(trimethylsilyl)oxy*]-9-ketoabietic acid - methyl ester,0.03238920704666051,-0.014140270788513423
"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",0.03233768907248097,-0.017581898750639622
Indole,0.032164260055873355,-0.018825794631797475
OCTADECAMETHYLCYCLONONASILOXANE,0.03188979956074128,-0.02139981532743948
Dimethyl ether,0.03175713242067465,-0.016989043035891747
2-Butanone,0.031055953091239884,-0.014203513095044855
"Cyclohexasiloxane, dodecamethyl-",0.03104012727760235,0.022165682092206304
"Methyl ester of 2S-(1,2,3,4,4a,5,6,7,8,8a.alpha.-Decahydro-1.alpha.,5.beta.-...",-0.031024123767777013,-0.004820870890911055
Lauryl acetate,-0.031021223179394028,-0.012761092080461283
"2-Octanol, 2-methyl-",0.030780023552219465,-0.015492810102961099
"(1,1-Dideuteriocyclopropyl)acetaldehyde",0.030755851835566155,-0.006898220655211431
2-Tridecanol,0.03073954856543457,-0.01686681969841712
Ethyl Acetate,-0.03057772670689961,-0.010753646126432268
Ethyl 9-hexadecenoate,0.030374898793104614,-0.021875819677960075
2-O-methylbaeomycesic acid,0.03032954877902684,-0.02154408699835705
Acetone,0.030185815313489916,-0.012684633778841407
"Cyclotrisiloxane, hexamethyl-",-0.03011793641338394,-0.0016206296954290084
"Acetic acid, phenylmethyl ester",-0.029598481127813287,-0.00453732738518158
"Benzoic acid, 3-methyl-, methyl ester",0.02946076647145034,-0.025368294516125777
rac-(+-)-2-(tert-Butylsulfonyl)pentyl acetate,0.029453612041735074,-0.02599977794650788
5-(1-Methyl-1-methoxyethoxy)-1-tetrahydropyranyloxypentene,0.029371556954368227,-0.02614934526987711
"4-Ethylene Ketal of t-5,c-10-Dimethyl-r-1H-bicyclo[5.3.0]dec-6-ene-4,8-dione",0.029321282995040478,-0.026096352335466262
"1-Butanol, 3-methyl-, acetate",-0.028897814054796366,-0.007992276692061862
(E)-Methacrolein oxime,0.02885196290480234,0.026332869732202186
2-amino-3-furfuryloxybenzoic acid,0.02881388427106035,-0.02440606162687277
Methyl 3-hydroxy-2-(p-toluenesulfonyloxy)methyl-10-tetrahydropyranyloxydecan...,0.028758318739078432,-0.02605586664879437
"Acetic acid, decyl ester",-0.028524793188324387,-0.004049043338007376
2-Tridecanone,0.028483193994473886,-0.02166602540713211
Cyclopentadecanone,0.028333835463665604,-0.024423430141943436
4-Methoxy-1-nonene,0.028270033092684197,-0.023641991000415665
Ethyl 2-oxirane-2-acetate,0.027978098199063238,0.026351515625384153
2-Pentadecanone,0.027877442350929045,-0.026113461487577653
3-(Methoxymethoxy)cyclohexene,-0.02774307819278767,-0.004631762211569945
"5-hydroxy-1,2-pentadiene",0.027695140527315386,-0.0280045149598458
2-Heptanone,0.027510156343725556,-0.027680751798393532
Isobutyl acetate,-0.027326516759911986,-0.0029932438607120603
"Hexanoic acid, 5-oxo-, methyl ester",0.02732541028178459,-0.028845237921786324
4-Methyl-2H-pyran,0.0268326027204598,0.010296047665862304
"Methane, isocyanato-",0.026830173013589233,0.02893717991451891
4-amino-2-methylbutanoic acid,0.026766672726128562,-0.02942557471378832
"2,4-Di-tert-butylphenol",0.026736093801754134,-0.02948010318136279
"Cyclohexene, 1-methoxy-",0.02661493547789253,-0.029276602623058437
1-Allyl-cyclohexanol,0.02659233974777259,-0.025142748193422004
Methylene chloride,0.026471755953302284,-0.029777160856251674
"Butane, 2-methoxy-2-methyl-",0.02643277077142177,0.0030277609487139733
4-Azido-3-bromobenzene,0.02616278640823561,-0.030189070619853438
4-(2-Naphthyl)-5-phenyl-4H-dibenzophosphole oxide,0.026131041557524468,-0.029876821917195484
"2-Heptanone, 4-methyl-",0.026124399654776653,-0.029992276992260418
3-Penten-2-one,-0.026062219565589545,-0.003140233318544376
7.ALPHA.-METHACRYLOYLOXY- OR -TIGLINOYLOXY-9.BETA.-METHACRYCOYLOXY-OR -TIGLI...,0.025957275818723296,-0.030381353995734064
"Butanoic acid, 3-methyl-",0.025854266815537767,-0.030502410237536873
"Methane, sulfinylbis-",-0.02574637214297682,-0.002938781047935426
tert-Butyl-N-(2-fluoro-2-(1-methylvinyl)-4-pentylidene)amine,-0.02561865201604074,-0.003724190318014693
"1,1,1,3,5,7,9,11,11,11-Decamethyl-5-(trimethylsiloxy)hexasiloxane",-0.025562601196529887,-0.0028868669227684277
"N-[(2E),(1S)-1-(Methylethyl)-5-oxohex-2-enyl](tert-butoxy)carboxamide",-0.025540715349960587,-0.0016770998281399573
"3,4-Dihydroxyphenylglycol, 4TMS derivative",-0.025459510094650882,-0.005522817415263254
2-Dodecanone,0.02542477856452921,-0.030549625306016855
"Benzene, 1,3-bis(1,1-dimethylethyl)-",-0.02535336856402082,-0.003483857252267698
"Pyrazine, methyl-",-0.02525575392085615,-0.003771073699648084
"Cyclotetrasiloxane, octamethyl-",0.02524130233938364,-0.030938068165182214
4-nitrophthalamide,-0.025137380113207087,-0.0041052682422343546
2-Dimethylamino-3-cyano-5-methylhex-4-en-1-nitrile,0.025095303198937945,-0.031139277302310697
"1,3-Benzodioxole",0.025053896472660268,-0.03135486196444353
1-(Phenylsulphinylmethyl)cyclododecene,0.02503431892728493,-0.031358486472443395
"1,3-Dioxolane, 2-hexyl-",0.025013624385731795,-0.031252384958318453
"tert-Butyl (3,5-di-tert-butylphenyl) sulfide",-0.024904778013620118,-0.006514750268837386
Cyclooctylhydroperoxide,-0.02481667819160791,-0.0025724670712243304
"2-(3'-cyanobutyl)-1H-isoindole-1,3(2H)-dione",-0.02480756656626606,-0.003272350808030391
"2,6-Dimethylhepta-1,5-diene-5,5-dicarbonitrile",0.02479343988622532,-0.03135957491102139
"3-Formyl-N-methyl-9-[phenylethynyl]dibenzo[2,3-a : 5,6-a'] (1,4)-thiazine",-0.024789570761673107,-0.0045004368524199905
"(4S,6S,1E)-3-(Acetoxymethylene)-6,7-dihydroxy-7,11-dimethyldodeca-1,10-dien-...",0.02476344640248564,0.009510879042453374
2-Nitro-1-octanol,0.02469123183383149,0.03166097495233367
"(E)-Deca-1,6-dien-3-one",0.024672041357649797,-0.010165172068640184
t-Butyl 2-methylsuccinate,0.024639795769251977,-0.03146572876810176
"Oxazole, 2-phenyl-",-0.024632521229721545,-0.004550023916567454
4-Ethylbenzoic acid,0.02461827272023052,0.002696261139468357
Tetradecanoic acid,0.02461827272023052,0.002696261139468357
(+-)-2-Octylvinyl carbonate,0.024618272720230514,0.0026962611394683537
(-)-Menthol Benzylsulfonate,0.024618272720230514,0.0026962611394683537
(2-(Hydroxymethyl)-3-allyl)trimethylsilane,0.024618272720230514,0.0026962611394683537
"(4aR*,7aR*)-3,4a,7,7a-Tetrahydro-3,3-dimethyl-6,7-diphenyl-7-oxacycxclopenta...",0.024618272720230514,0.0026962611394683537
"(R)-4-Methyl-6-(phenylmethoxy)hexane-1,4-diol",0.024618272720230514,0.0026962611394683537
"1,3-Benzenediol, o-(2-furoyl)-o'-(2-methoxybenzoyl)-",0.024618272720230514,0.0026962611394683537
"1,3-dihydro-1-(p-nitrostyryl)isobenzofuran",0.024618272720230514,0.0026962611394683537
"1-(but-2'-ynoyl)-3,5-dimethylpyrazole",0.024618272720230514,0.0026962611394683537
1-Dotriacontanol,0.024618272720230514,0.0026962611394683537
1-Methyl-1H-6-methoxybenzotriazole,0.024618272720230514,0.0026962611394683537
"10-Octadecenoic acid, methyl ester",0.024618272720230514,0.0026962611394683537
10-Undecen-1-ol,0.024618272720230514,0.0026962611394683537
"1H-Indole, 2,3-dihydro-4-methyl-",0.024618272720230514,0.0026962611394683537
"2,6-Octadien-1-ol, 3,7-dimethyl-, formate, (Z)-",0.024618272720230514,0.0026962611394683537
"2,7-Epoxymegastigma-4,8(Z)-diene",0.024618272720230514,0.0026962611394683537
"2-(2',2'-Dimethyl-1',3'-dioxan-4'-yl)-ethanol",0.024618272720230514,0.0026962611394683537
2-Ethyl-1-butyl methylphosphonofluoridate,0.024618272720230514,0.0026962611394683537
2-Heptadecanone,0.024618272720230514,0.0026962611394683537
"2-Methyl-2-(methylaminomethyl)propane-1,3-diol",0.024618272720230514,0.0026962611394683537
2-Pentadecanol,0.024618272720230514,0.0026962611394683537
"2-[1-(Methoxycarbonyl)azoethylidene]-5,6-dihydroimidazo[2,1-b]thiazol-3(2H)-one",0.024618272720230514,0.0026962611394683537
3-(1-Benzimidazolyl)quinoline,0.024618272720230514,0.0026962611394683537
3-Cyanooct-1-en-4-ol,0.024618272720230514,0.0026962611394683537
3-azido-2-hydroxy-N-(4-nitrophenyl)propane-1-sulfonamide,0.024618272720230514,0.002696261139468357
"4,7-Bis(trimethylsilyl)-4,7-dihydro[2.2]paracyclophane",0.024618272720230514,0.0026962611394683537
4-Quinolinol,0.024618272720230514,0.0026962611394683537
4-Vinylbenzoic acid,0.024618272720230514,0.0026962611394683537
4-n-Propylindan,0.024618272720230514,0.0026962611394683537
5-Acetyl-2-methylpyridine,0.024618272720230514,0.0026962611394683537
"5-methoxy-1,2,3-trimethylbenzene",0.024618272720230514,0.0026962611394683537
"6,7-Dimethylquinoxaline",0.024618272720230514,0.0026962611394683537
"Benzoic acid, 2,5-bis(trimethylsiloxy)-, trimethylsilyl ester",0.024618272720230514,0.0026962611394683537
"Benzonitrile, 4-(chloromethyl)-; 3-Cyanobenzylchloride; 4-(Chloromethyl)benzonitrile #",0.024618272720230514,0.0026962611394683537
Methyl threo-16-acetoxy-9(10)-iodo-10(9)-nitratohexadecanoate,0.024618272720230514,0.0026962611394683537
N-(2'-Phenyl-4'-penten-1'-oxy)-4-(p-methoxyphenyl)thiazole-2(3H)-thione,0.024618272720230514,0.0026962611394683537
N-formyl-2-aminobenzaldehyde,0.024618272720230514,0.0026962611394683537
P-HYDROXYPHENYL ETHANEDIOL 3TMS,0.024618272720230514,0.0026962611394683537
"Phthalic acid, cyclobutyl isobutyl ester",0.024618272720230514,0.0026962611394683537
"Propane, 2-isocyano-2-methyl-",0.024618272720230514,0.0026962611394683537
"Propanoic acid, 3-(trimethylsilyl)-, methyl ester",0.024618272720230514,0.0026962611394683537
cis-2-[Bis(4-bromophenyl)methyl]-N-[3-(4-methoxyphenyl)methyl]-1-azabicyclo[...,0.024618272720230514,0.0026962611394683537
3-Methylene-4-methylpentan-1-ol,0.02461827272023051,0.0026962611394683554
"Cyclopentane, 1-ethyl-2-methyl-",0.02461827272023051,0.0026962611394683554
"1-aza-3-oxa-2,4,4-triphenyl-cyclopent-1-ene",0.024618272720230507,0.002696261139468357
cis-3-[(1Z)-Butenyl]-2-vinyltetrahydrofuran,0.024618272720230507,0.002696261139468357
Formic acid,0.024547537515498177,-0.03187546191876736
5-{Ethoxycarbonyl}-N(1)-[3'-(N,0.024450563366077187,-0.030865023529285128
"Acetophenone, 4'-amino-",-0.024290885278475696,-0.004062977142319136
"Benzofuran, 2-methyl-",-0.024266765176480132,-0.0037142452483682462
"2,3,5,7,15-Pentaacetoxy-8-(tigloyloxy)-9,14-dioxo-Jatropha-6(17),11(E)-diene",0.02411821293994874,-0.030904235056269533
"1-Butanol, 3-methyl-",0.024104101069169236,-0.032295028699817
"5-Amino-1-methyl-1H-pyrazole-4-carboxamide, 3TMS",0.024094294253438307,-0.032296724523792064
"2,5-Dihydroxybenzaldehyde, 2TMS derivative",0.024063947824399932,-0.03232542102394893
2-Undecanone,0.02383518187775396,-0.03253729757151887
"Cyclopentanone, 2,4,4-trimethyl-",0.02381064032978448,-0.03211632068604058
Butanoic acid,-0.02377655723464503,-0.0044394797612306875
1-Methoxycarbonyl-2-methylimidazole,0.023744256520675716,-0.03231156583461104
(+)-Coronafacic acid,-0.023646710149882465,0.032679005508180925
"(+-)-(1S,2E,4E)-1-Methylpenta-2,4-dien-1-yl acrylate",-0.023646710149882465,0.032679005508180925
"(+-)-(2s*,3r*,4r*,5r*)-tetrahydro-5-isobuty-2,3-dimethyl-4-(phenylthio)-3-fu...",-0.023646710149882465,0.032679005508180925
"(+-)-Ethyl 1,4,5,6-tetrahydro-5-hydroxy-5-methyl-6-oxo-2-pyridinecarboxylate",-0.023646710149882465,0.032679005508180925
(-)-Asimilobine,-0.023646710149882465,0.032679005508180925
"(1's,3s)-3-hydroxy-3-phenyl-n-(1-phenylethyl)propionamid",-0.023646710149882465,0.032679005508180925
"(1R,2S,3R,5R)-2,5-Dimethylbicyclo[3.2.0]heptane-2.3-diol",-0.023646710149882465,0.032679005508180925
"(1R,2S,5R)-5-Methyl-2-isopropylcyclohexyl (1R,4S)-2-Oxa-3-azabicyclo[2.2.2]o...",-0.023646710149882465,0.032679005508180925
"(1RS,2SR)-9-Oxa-11-azabicyclo[6.3.0]undec-5-en-10-one",-0.023646710149882465,0.032679005508180925
"(1S)-3-(3'-Acetoxy-1'-butynyl)-3-hydroxy-2,2,4-trimethylcyclohexyl acetate",-0.023646710149882465,0.032679005508180925
"(2E)-Penta-2,4-dienylcarbamic acid tert-butyl ester",-0.023646710149882465,0.032679005508180925
"(2R,4S,5R)-2-Iodomethyl-5-methyl-4-hydroxytetrahydrofuran",-0.023646710149882465,0.032679005508180925
"(2RS,4S)-[5-c(13)]-leucine",-0.023646710149882465,0.03267900550818093
"(2S*,3R*,4S*,5S*)-3-[(S)-(2'-Methoxy-2'-phenylacetoxy)]-4-ethyltricyclo[4.2....",-0.023646710149882465,0.032679005508180925
(3S)-3-Hydroxy-2-pyrrolidinone,-0.023646710149882465,0.032679005508180925
"(3S,4R)-4-Cyclohexyl-3-methylbutan-4-olide",-0.023646710149882465,0.032679005508180925
"(3S,5aS/R)-3-Pivaloyloxymethyltetrahydropyrrolo[1,2-b]oxaziridine",-0.023646710149882465,0.032679005508180925
"(3SR,4SR,5RS)-5-Hydroxy-2,4-dimethylheptyl isobutanoate",-0.023646710149882465,0.032679005508180925
"(4R)-5,5-Dimethyl-4-hydroxyhept-6-en-3-one",-0.023646710149882465,0.03267900550818093
(4S)-4-Hydroxy-1-pyrroline-N-Oxide,-0.023646710149882465,0.032679005508180925
"(4S)-4-Methyl-2-nitro-1,3-hexanediol",-0.023646710149882465,0.032679005508180925
(4S)-4-tert-Butyl-3-[(E)-4'-ethoxy-2'-oxo-3'-butenoyl]oxazolidin-2-one,-0.023646710149882465,0.032679005508180925
"(5R*,6R*)-5-Ethenyl-5-propyldodecan-6-ol",-0.023646710149882465,0.032679005508180925
(Cyanomethyl)cyclohexane,-0.023646710149882465,0.032679005508180925
"(E)-1,3-butadienyl-thiocyanate",-0.023646710149882465,0.032679005508180925
(E)-1-(2-Tetrahydropyranyloxy)-6-nonene,-0.023646710149882465,0.032679005508180925
(E)-3-Hexenyl (t-Butyl) Carbonate,-0.023646710149882465,0.032679005508180925
(E)-3-Propyl-2-hepten-1-ol,-0.023646710149882465,0.03267900550818093
"(E)-6-Butyl-1,6-nonadiene",-0.023646710149882465,0.032679005508180925
(E)-trimethyl(pent-3-en-2-yl)stannane,-0.023646710149882465,0.032679005508180925
"(E,E)-1,4-Bis[(trimethylsilyloxy]buta-1,3-diene",-0.023646710149882465,0.03267900550818093
(E/Z)-3-Isopropoxy-2-pentene,-0.023646710149882465,0.032679005508180925
"(R)-2-(1-(1-Naphthyl)ethoxy)-1,3-dimethyl-1,3,2-diazaphosphopholane",-0.023646710149882465,0.032679005508180925
(S)-(+)-5-sec-Butyl-2-pyrimidinol,-0.023646710149882465,0.032679005508180925
(S)-2-Mercapto-1-phenylethanol,-0.023646710149882465,0.03267900550818093
(S)-3-Ethyl-4-methylpentanol,-0.023646710149882465,0.032679005508180925
(S)-4-Methyl-.gamma.-butyrolactoneone,-0.023646710149882465,0.032679005508180925
"(S)-6-Methoxycatrbonylmethyl-2,2-dimethyl-1,3-dioxan-5-one",-0.023646710149882465,0.032679005508180925
"(Z)-8-(Trimethylsilyl)-3,3-dimethyl-5-octenol",-0.023646710149882465,0.032679005508180925
(Z)-Pent-3-en-2-yl acetate,-0.023646710149882465,0.032679005508180925
"(anti,syn)-2-Hydroxy-5-ethylcyclopent-1-enecarboxylic acid methyl ester",-0.023646710149882465,0.032679005508180925
"(cis)-3-Hexene-2,5-dione",-0.023646710149882465,0.032679005508180925
"(trans)-1,2-Diaminocyclobutane-1,2-dicarbonitrile",-0.023646710149882465,0.032679005508180925
.epsilon.-Methyl-.epsilon.-caprolactone,-0.023646710149882465,0.032679005508180925
"1'-(4-Methoxyphenyl)-1',3'-(1-chloro-1""-cyanoethano)spiro{naphthalene-1(2H)...""",-0.023646710149882465,0.032679005508180925
"1,1'-Carbonyldiimidazole",-0.023646710149882465,0.032679005508180925
"1,1,4,4-Tetramethoxybutane",-0.023646710149882465,0.032679005508180925
"1,1-Dibutoxy-isobutane",-0.023646710149882465,0.032679005508180925
"1,1-Dimethoxy-octane",-0.023646710149882465,0.032679005508180925
"1,1-Dimethylethyl hexanoate",-0.023646710149882465,0.032679005508180925
"1,2-Epoxy-p-menthan-4-ol",-0.023646710149882465,0.032679005508180925
"1,3-DIPHENYL-1,3,5,5-TETRAMETHYL-CYCLOTRISILOXANE",-0.023646710149882465,0.032679005508180925
"1,3-Dioxolane-2-propanal, 2-methyl-",-0.023646710149882465,0.032679005508180925
"1,4-Butanediamine, 2,3-dimethoxy-N,N,N',N'-tetramethyl-, [S-(R*,R*)]-",-0.023646710149882465,0.032679005508180925
"1,4-Cyclohexanedione",-0.023646710149882465,0.032679005508180925
"1,5,9-Undecatriene, 2,6,10-trimethyl-, (Z)-",-0.023646710149882465,0.032679005508180925
"1,5-Dimethyl-2-pyrrolecarbonitrile",-0.023646710149882465,0.032679005508180925
"1,5-dibromo-2,4-dimethyl-pentane",-0.023646710149882465,0.032679005508180925
"1,7-Dioxaspiro[5.5]undeca-3,10-diene",-0.023646710149882465,0.032679005508180925
"1,9-Decadiene",-0.023646710149882465,0.032679005508180925
1-(1-Hydroxybutyl)-2-methylcyclopropane,-0.023646710149882465,0.032679005508180925
1-(Cyclobutylidenyl)propene,-0.023646710149882465,0.032679005508180925
"1-(FLUOROMETHYLPHENYLSILYL)-2,2,4,4,6,6-HEXAMETHYLCYCLOTRISILAZANE",-0.023646710149882465,0.032679005508180925
1-(Pentachlorophenylsulfanyl)hex-5-en-2-one,-0.023646710149882465,0.032679005508180925
1-Acetyl-2-(isobutanoyl)ethylene,-0.023646710149882465,0.032679005508180925
